// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
101	10.1816	G#5	80	70	*	-1	*	-1	-1	
102	10.2684	Eb5	75	64	*	-1	*	-1	-1	
103	10.3859	Eb5	75	69	*	-1	*	-1	-1	
104	10.4714	G#5	80	66	*	-1	*	-1	-1	
105	10.5756	Eb5	75	65	*	-1	*	-1	-1	
106	10.6744	B4	71	57	*	-1	*	-1	-1	
107	10.8039	B4	71	58	*	-1	*	-1	-1	
108	10.8707	Eb5	75	66	*	-1	*	-1	-1	
109	10.9522	B4	71	57	*	-1	*	-1	-1	
110	11.043	G#4	68	68	*	-1	*	-1	-1	
111	11.1432	G#4	68	65	*	-1	*	-1	-1	
112	11.238	B4	71	64	*	-1	*	-1	-1	
113	11.3315	G#4	68	57	*	-1	*	-1	-1	
114	11.3996	Eb4	63	64	*	-1	*	-1	-1	
115	11.5198	G4	67	62	*	-1	*	-1	-1	
116	11.5344	Bb4	70	61	*	-1	*	-1	-1	
117	11.5371	Bb3	58	42	*	-1	*	-1	-1	
118	11.5425	Eb3	51	46	*	-1	*	-1	-1	
119	11.9524	G#2	44	48	*	-1	*	-1	-1	
120	11.9551	B5	83	62	*	-1	*	-1	-1	
121	12.0606	Eb6	87	67	*	-1	*	-1	-1	
122	12.1434	B5	83	64	*	-1	*	-1	-1	
123	12.2369	G#5	80	71	*	-1	*	-1	-1	
124	12.3411	Eb4	63	51	*	-1	*	-1	-1	
125	12.3464	B3	59	49	*	-1	*	-1	-1	
126	12.3544	G#5	80	72	*	-1	*	-1	-1	
127	12.3584	G#3	56	40	*	-1	*	-1	-1	
128	12.4466	B5	83	68	*	-1	*	-1	-1	
129	12.5614	G#5	80	73	*	-1	*	-1	-1	
130	12.6375	Eb5	75	70	*	-1	*	-1	-1	
131	12.7497	Eb5	75	74	*	-1	*	-1	-1	
132	12.8779	G5	79	41	*	-1	*	-1	-1	
133	12.9687	D5	74	54	*	-1	*	-1	-1	
134	13.0288	B4	71	66	*	-1	*	-1	-1	
135	13.1557	B4	71	65	*	-1	*	-1	-1	
136	13.2265	Eb5	75	65	*	-1	*	-1	-1	
137	13.3066	B4	71	68	*	-1	*	-1	-1	
138	13.3921	G#4	68	72	*	-1	*	-1	-1	
139	13.5109	G#4	68	74	*	-1	*	-1	-1	
140	13.5884	B4	71	63	*	-1	*	-1	-1	
141	13.6765	G#4	68	64	*	-1	*	-1	-1	
142	13.7527	Eb4	63	65	*	-1	*	-1	-1	
143	13.8608	G4	67	65	*	-1	*	-1	-1	
144	13.8662	Bb4	70	66	*	-1	*	-1	-1	
145	13.8742	Eb3	51	50	*	-1	*	-1	-1	
146	13.8929	Bb3	58	42	*	-1	*	-1	-1	
147	14.2414	G#3	56	48	*	-1	*	-1	-1	
148	14.2601	Eb4	63	48	*	-1	*	-1	-1	
149	14.2641	B4	71	75	*	-1	*	-1	-1	
150	14.2708	G#4	68	66	*	-1	*	-1	-1	
151	14.2722	B3	59	40	*	-1	*	-1	-1	
152	14.6982	Bb3	58	49	*	-1	*	-1	-1	
153	14.7035	F#3	54	44	*	-1	*	-1	-1	
154	14.7222	E4	64	45	*	-1	*	-1	-1	
155	14.7382	E5	76	77	*	-1	*	-1	-1	
156	14.7449	Bb4	70	77	*	-1	*	-1	-1	
157	14.7462	F#4	66	73	*	-1	*	-1	-1	
158	15.2016	F#4	66	69	*	-1	*	-1	-1	
159	15.2056	E5	76	72	*	-1	*	-1	-1	
160	15.2083	Bb4	70	73	*	-1	*	-1	-1	
161	15.2137	E4	64	41	*	-1	*	-1	-1	
162	15.227	F#3	54	30	*	-1	*	-1	-1	
163	15.2377	Bb3	58	42	*	-1	*	-1	-1	
164	15.6063	F#3	54	32	*	-1	*	-1	-1	
165	15.6076	E4	64	40	*	-1	*	-1	-1	
166	15.621	Bb3	58	30	*	-1	*	-1	-1	
167	15.621	E5	76	62	*	-1	*	-1	-1	
168	15.6357	F#4	66	58	*	-1	*	-1	-1	
169	15.641	Bb4	70	59	*	-1	*	-1	-1	
170	15.9842	F#3	54	36	*	-1	*	-1	-1	
171	16.0136	Eb5	75	64	*	-1	*	-1	-1	
172	16.027	Bb4	70	47	*	-1	*	-1	-1	
173	16.0283	Bb3	58	29	*	-1	*	-1	-1	
174	16.0336	F#4	66	49	*	-1	*	-1	-1	
175	16.039	Eb4	63	31	*	-1	*	-1	-1	
176	16.481	F#3	54	31	*	-1	*	-1	-1	
177	16.4877	Bb3	58	35	*	-1	*	-1	-1	
178	16.5131	D5	74	58	*	-1	*	-1	-1	
179	16.5144	F#4	66	47	*	-1	*	-1	-1	
180	16.5184	Bb4	70	47	*	-1	*	-1	-1	
181	16.5344	D4	62	36	*	-1	*	-1	-1	
182	16.8523	F#6	90	36	*	-1	*	-1	-1	
183	17.0806	B2	47	66	*	-1	*	-1	-1	
184	17.1301	Eb6	87	82	*	-1	*	-1	-1	
185	17.1995	F#6	90	23	*	-1	*	-1	-1	
186	17.2543	F#6	90	35	*	-1	*	-1	-1	
187	17.3558	Eb6	87	73	*	-1	*	-1	-1	
188	17.4546	B5	83	69	*	-1	*	-1	-1	
189	17.5441	F#3	54	54	*	-1	*	-1	-1	
190	17.5547	B5	83	77	*	-1	*	-1	-1	
191	17.5574	B3	59	56	*	-1	*	-1	-1	
192	17.5574	Eb4	63	54	*	-1	*	-1	-1	
193	17.6562	Eb6	87	72	*	-1	*	-1	-1	
194	17.7377	B5	83	61	*	-1	*	-1	-1	
195	17.8045	F#5	78	81	*	-1	*	-1	-1	
196	17.9113	F#5	78	71	*	-1	*	-1	-1	
197	17.9994	B5	83	72	*	-1	*	-1	-1	
198	18.0903	F#5	78	77	*	-1	*	-1	-1	
199	18.1851	Eb5	75	73	*	-1	*	-1	-1	
200	18.2879	Eb5	75	71	*	-1	*	-1	-1	
201	18.3841	F#5	78	74	*	-1	*	-1	-1	
202	18.4468	Eb5	75	68	*	-1	*	-1	-1	
203	18.547	B4	71	65	*	-1	*	-1	-1	
204	18.6445	B4	71	61	*	-1	*	-1	-1	
205	18.7126	Eb5	75	69	*	-1	*	-1	-1	
206	18.7847	B4	71	69	*	-1	*	-1	-1	
207	18.8795	F#4	66	69	*	-1	*	-1	-1	
208	18.9717	Bb4	70	69	*	-1	*	-1	-1	
209	18.9824	C#5	73	70	*	-1	*	-1	-1	
210	18.9877	F#3	54	48	*	-1	*	-1	-1	
211	18.9917	E4	64	39	*	-1	*	-1	-1	
212	19.3563	B2	47	55	*	-1	*	-1	-1	
213	19.3736	Eb6	87	76	*	-1	*	-1	-1	
214	19.4578	F#6	90	80	*	-1	*	-1	-1	
215	19.5606	Eb6	87	75	*	-1	*	-1	-1	
216	19.6407	B5	83	72	*	-1	*	-1	-1	
217	19.7489	B5	83	71	*	-1	*	-1	-1	
218	19.7529	F#3	54	52	*	-1	*	-1	-1	
219	19.7543	B3	59	53	*	-1	*	-1	-1	
220	19.7609	Eb4	63	51	*	-1	*	-1	-1	
221	19.8584	Eb6	87	73	*	-1	*	-1	-1	
222	19.9279	B5	83	67	*	-1	*	-1	-1	
223	20.0107	F#5	78	77	*	-1	*	-1	-1	
224	20.1228	F#5	78	74	*	-1	*	-1	-1	
225	20.2083	B5	83	72	*	-1	*	-1	-1	
226	20.2991	F#5	78	84	*	-1	*	-1	-1	
227	20.4046	Eb5	75	77	*	-1	*	-1	-1	
228	20.5115	Eb5	75	68	*	-1	*	-1	-1	
229	20.6263	F#5	78	72	*	-1	*	-1	-1	
230	20.6811	Eb5	75	68	*	-1	*	-1	-1	
231	20.7705	B4	71	68	*	-1	*	-1	-1	
232	20.8667	B4	71	71	*	-1	*	-1	-1	
233	20.9535	Eb5	75	73	*	-1	*	-1	-1	
234	21.0336	B4	71	64	*	-1	*	-1	-1	
235	21.1178	F#4	66	70	*	-1	*	-1	-1	
236	21.2126	Bb4	70	71	*	-1	*	-1	-1	
237	21.2219	C#5	73	68	*	-1	*	-1	-1	
238	21.2246	F#3	54	42	*	-1	*	-1	-1	
239	21.2406	E4	64	33	*	-1	*	-1	-1	
240	21.6065	Eb4	63	52	*	-1	*	-1	-1	
241	21.6119	B3	59	42	*	-1	*	-1	-1	
242	21.6132	B4	71	67	*	-1	*	-1	-1	
243	21.6146	Eb5	75	77	*	-1	*	-1	-1	
244	22.0473	F#3	54	44	*	-1	*	-1	-1	
245	22.0619	C#5	73	67	*	-1	*	-1	-1	
246	22.0619	G#5	80	79	*	-1	*	-1	-1	
247	22.066	E4	64	39	*	-1	*	-1	-1	
248	22.0726	Bb4	70	62	*	-1	*	-1	-1	
249	22.5774	F#3	54	46	*	-1	*	-1	-1	
250	22.5774	G#5	80	64	*	-1	*	-1	-1	
251	22.5881	C#5	73	58	*	-1	*	-1	-1	
252	22.5908	Bb4	70	53	*	-1	*	-1	-1	
253	22.6188	E4	64	33	*	-1	*	-1	-1	
254	22.9914	F#3	54	34	*	-1	*	-1	-1	
255	22.9994	G#5	80	56	*	-1	*	-1	-1	
256	23.0034	E4	64	34	*	-1	*	-1	-1	
257	23.0075	Bb4	70	49	*	-1	*	-1	-1	
258	23.0168	C#5	73	44	*	-1	*	-1	-1	
259	23.3694	F#3	54	30	*	-1	*	-1	-1	
260	23.3854	F#5	78	58	*	-1	*	-1	-1	
261	23.4054	Eb4	63	31	*	-1	*	-1	-1	
262	23.4094	Bb4	70	25	*	-1	*	-1	-1	
263	23.4255	Eb5	75	36	*	-1	*	-1	-1	
264	23.8795	F#3	54	35	*	-1	*	-1	-1	
265	23.9116	C#4	61	36	*	-1	*	-1	-1	
266	23.949	Bb4	70	42	*	-1	*	-1	-1	
267	23.953	E5	76	41	*	-1	*	-1	-1	
268	24.5059	B2	47	41	*	-1	*	-1	-1	
269	24.5352	D6	86	45	*	-1	*	-1	-1	
270	24.6314	F#6	90	50	*	-1	*	-1	-1	
271	24.7315	D6	86	61	*	-1	*	-1	-1	
272	24.817	B5	83	51	*	-1	*	-1	-1	
273	24.9265	F#3	54	33	*	-1	*	-1	-1	
274	24.9305	B5	83	53	*	-1	*	-1	-1	
275	24.9319	B3	59	35	*	-1	*	-1	-1	
276	24.9599	D4	62	27	*	-1	*	-1	-1	
277	25.0187	D6	86	60	*	-1	*	-1	-1	
278	25.0935	B5	83	61	*	-1	*	-1	-1	
279	25.1896	F#5	78	66	*	-1	*	-1	-1	
280	25.3085	F#5	78	72	*	-1	*	-1	-1	
281	25.4046	B5	83	64	*	-1	*	-1	-1	
282	25.4928	F#5	78	70	*	-1	*	-1	-1	
283	25.5983	D5	74	46	*	-1	*	-1	-1	
284	25.7011	D5	74	59	*	-1	*	-1	-1	
285	25.7892	F#5	78	62	*	-1	*	-1	-1	
286	25.872	D5	74	61	*	-1	*	-1	-1	
287	25.9655	B4	71	58	*	-1	*	-1	-1	
288	26.0684	B4	71	54	*	-1	*	-1	-1	
289	26.1712	D5	74	58	*	-1	*	-1	-1	
290	26.262	B4	71	37	*	-1	*	-1	-1	
291	26.3341	F#4	66	60	*	-1	*	-1	-1	
292	26.4476	Bb4	70	54	*	-1	*	-1	-1	
293	26.4596	E4	64	21	*	-1	*	-1	-1	
294	26.4636	C#5	73	59	*	-1	*	-1	-1	
295	26.4677	F#3	54	24	*	-1	*	-1	-1	
296	26.887	B2	47	35	*	-1	*	-1	-1	
297	26.8977	D6	86	49	*	-1	*	-1	-1	
298	27.0112	F#6	90	51	*	-1	*	-1	-1	
299	27.102	D6	86	55	*	-1	*	-1	-1	
300	27.1848	B5	83	58	*	-1	*	-1	-1	
301	27.313	B5	83	55	*	-1	*	-1	-1	
302	27.3157	F#3	54	36	*	-1	*	-1	-1	
303	27.329	D4	62	41	*	-1	*	-1	-1	
304	27.333	B3	59	40	*	-1	*	-1	-1	
305	27.4038	D6	86	57	*	-1	*	-1	-1	
306	27.4853	B5	83	55	*	-1	*	-1	-1	
307	27.5774	F#5	78	65	*	-1	*	-1	-1	
308	27.695	F#5	78	71	*	-1	*	-1	-1	
309	27.7818	B5	83	66	*	-1	*	-1	-1	
310	27.8672	F#5	78	71	*	-1	*	-1	-1	
311	27.9594	D5	74	58	*	-1	*	-1	-1	
312	28.0756	D5	74	58	*	-1	*	-1	-1	
313	28.1597	F#5	78	64	*	-1	*	-1	-1	
314	28.2585	D5	74	56	*	-1	*	-1	-1	
315	28.3306	B4	71	53	*	-1	*	-1	-1	
316	28.4455	B4	71	60	*	-1	*	-1	-1	
317	28.543	D5	74	57	*	-1	*	-1	-1	
318	28.6204	B4	71	57	*	-1	*	-1	-1	
319	28.7166	F#4	66	64	*	-1	*	-1	-1	
320	28.798	F#3	54	44	*	-1	*	-1	-1	
321	28.8047	C#5	73	65	*	-1	*	-1	-1	
322	28.8141	E4	64	41	*	-1	*	-1	-1	
323	28.8154	Bb4	70	62	*	-1	*	-1	-1	
324	29.2174	D4	62	49	*	-1	*	-1	-1	
325	29.2241	B3	59	47	*	-1	*	-1	-1	
326	29.2361	B4	71	73	*	-1	*	-1	-1	
327	29.2401	D5	74	77	*	-1	*	-1	-1	
328	29.7115	A3	57	49	*	-1	*	-1	-1	
329	29.7235	G4	67	51	*	-1	*	-1	-1	
330	29.7355	B5	83	77	*	-1	*	-1	-1	
331	29.7369	E5	76	79	*	-1	*	-1	-1	
332	29.7382	C#5	73	69	*	-1	*	-1	-1	
333	30.1535	B5	83	79	*	-1	*	-1	-1	
334	30.1549	E5	76	68	*	-1	*	-1	-1	
335	30.1589	C#5	73	72	*	-1	*	-1	-1	
336	30.1803	A3	57	44	*	-1	*	-1	-1	
337	30.1856	G4	67	45	*	-1	*	-1	-1	
338	30.5488	A3	57	33	*	-1	*	-1	-1	
339	30.5595	G4	67	46	*	-1	*	-1	-1	
340	30.5796	B5	83	63	*	-1	*	-1	-1	
341	30.5836	E5	76	67	*	-1	*	-1	-1	
342	30.5956	C#5	73	56	*	-1	*	-1	-1	
343	30.9441	A3	57	35	*	-1	*	-1	-1	
344	30.9575	A5	81	55	*	-1	*	-1	-1	
345	30.9615	F#4	66	40	*	-1	*	-1	-1	
346	30.9642	C#5	73	30	*	-1	*	-1	-1	
347	30.9815	F#5	78	58	*	-1	*	-1	-1	
348	31.3435	A3	57	21	*	-1	*	-1	-1	
349	31.3662	G5	79	54	*	-1	*	-1	-1	
350	31.3795	C#5	73	34	*	-1	*	-1	-1	
351	31.3902	E4	64	35	*	-1	*	-1	-1	
352	31.7801	B3	59	37	*	-1	*	-1	-1	
353	31.7842	F#5	78	66	*	-1	*	-1	-1	
354	31.7868	D4	62	43	*	-1	*	-1	-1	
355	31.7895	D5	74	48	*	-1	*	-1	-1	
356	32.2449	F#3	54	46	*	-1	*	-1	-1	
357	32.2823	E4	64	47	*	-1	*	-1	-1	
358	32.2876	G5	79	76	*	-1	*	-1	-1	
359	32.2943	C#5	73	68	*	-1	*	-1	-1	
360	32.2996	Bb4	70	64	*	-1	*	-1	-1	
361	32.7884	F#3	54	48	*	-1	*	-1	-1	
362	32.7978	G5	79	59	*	-1	*	-1	-1	
363	32.8004	Bb4	70	55	*	-1	*	-1	-1	
364	32.8138	C#5	73	59	*	-1	*	-1	-1	
365	32.8178	E4	64	42	*	-1	*	-1	-1	
366	33.1477	F#3	54	42	*	-1	*	-1	-1	
367	33.1637	G5	79	57	*	-1	*	-1	-1	
368	33.1784	E4	64	37	*	-1	*	-1	-1	
369	33.1837	Bb4	70	47	*	-1	*	-1	-1	
370	33.1864	C#5	73	52	*	-1	*	-1	-1	
371	33.551	Bb4	70	51	*	-1	*	-1	-1	
372	33.5577	F#5	78	63	*	-1	*	-1	-1	
373	33.563	C#4	61	39	*	-1	*	-1	-1	
374	33.5657	F#3	54	37	*	-1	*	-1	-1	
375	33.5857	C#5	73	44	*	-1	*	-1	-1	
376	33.961	F#3	54	43	*	-1	*	-1	-1	
377	33.977	C#5	73	33	*	-1	*	-1	-1	
378	34.001	E5	76	61	*	-1	*	-1	-1	
379	34.0077	Bb3	58	37	*	-1	*	-1	-1	
380	34.4124	B4	71	48	*	-1	*	-1	-1	
381	34.4137	G#3	56	40	*	-1	*	-1	-1	
382	34.4177	B3	59	40	*	-1	*	-1	-1	
383	34.4217	Eb5	75	57	*	-1	*	-1	-1	
384	34.9345	G#3	56	56	*	-1	*	-1	-1	
385	34.9412	C#3	49	65	*	-1	*	-1	-1	
386	34.9452	C#4	61	68	*	-1	*	-1	-1	
387	34.9546	G#4	68	78	*	-1	*	-1	-1	
388	34.9626	E5	76	83	*	-1	*	-1	-1	
389	34.9666	E4	64	83	*	-1	*	-1	-1	
390	35.4046	C#4	61	55	*	-1	*	-1	-1	
391	35.4166	G#3	56	54	*	-1	*	-1	-1	
392	35.4206	C#3	49	71	*	-1	*	-1	-1	
393	35.422	E5	76	88	*	-1	*	-1	-1	
394	35.426	E4	64	86	*	-1	*	-1	-1	
395	35.426	G#4	68	80	*	-1	*	-1	-1	
396	35.8186	C#4	61	62	*	-1	*	-1	-1	
397	35.8226	E4	64	79	*	-1	*	-1	-1	
398	35.8266	E5	76	87	*	-1	*	-1	-1	
399	35.828	C#3	49	64	*	-1	*	-1	-1	
400	35.8306	G#4	68	80	*	-1	*	-1	-1	
401	35.8346	G#3	56	53	*	-1	*	-1	-1	
402	36.2046	B3	59	59	*	-1	*	-1	-1	
403	36.2046	Eb5	75	80	*	-1	*	-1	-1	
404	36.2086	G#3	56	58	*	-1	*	-1	-1	
405	36.2086	Eb4	63	79	*	-1	*	-1	-1	
406	36.2152	Eb3	51	54	*	-1	*	-1	-1	
407	36.2152	G#4	68	51	*	-1	*	-1	-1	
408	36.664	E3	52	57	*	-1	*	-1	-1	
409	36.6786	C#5	73	73	*	-1	*	-1	-1	
410	36.6827	C#4	61	70	*	-1	*	-1	-1	
411	36.7307	G#4	68	28	*	-1	*	-1	-1	
412	37.2355	G#4	68	37	*	-1	*	-1	-1	
413	37.2382	Eb4	63	47	*	-1	*	-1	-1	
414	37.2382	B4	71	54	*	-1	*	-1	-1	
415	37.2449	G#3	56	30	*	-1	*	-1	-1	
416	37.2476	Eb3	51	33	*	-1	*	-1	-1	
417	37.2542	B3	59	31	*	-1	*	-1	-1	
418	37.6976	Eb3	51	36	*	-1	*	-1	-1	
419	37.7217	Eb4	63	46	*	-1	*	-1	-1	
420	37.731	B4	71	50	*	-1	*	-1	-1	
421	37.7444	G#3	56	21	*	-1	*	-1	-1	
422	37.7457	G#4	68	49	*	-1	*	-1	-1	
423	37.7751	B3	59	19	*	-1	*	-1	-1	
424	38.1236	Eb3	51	35	*	-1	*	-1	-1	
425	38.1276	G#3	56	34	*	-1	*	-1	-1	
426	38.137	B3	59	34	*	-1	*	-1	-1	
427	38.1597	B4	71	47	*	-1	*	-1	-1	
428	38.1704	Eb4	63	33	*	-1	*	-1	-1	
429	38.1717	G#4	68	43	*	-1	*	-1	-1	
430	38.5937	Eb4	63	39	*	-1	*	-1	-1	
431	38.595	Eb3	51	27	*	-1	*	-1	-1	
432	38.6124	G3	55	35	*	-1	*	-1	-1	
433	38.6137	Bb4	70	49	*	-1	*	-1	-1	
434	38.6164	G4	67	46	*	-1	*	-1	-1	
435	38.6204	Bb3	58	34	*	-1	*	-1	-1	
436	39.0945	G3	55	32	*	-1	*	-1	-1	
437	39.0972	Eb3	51	35	*	-1	*	-1	-1	
438	39.0985	Bb3	58	28	*	-1	*	-1	-1	
439	39.1079	Eb4	63	31	*	-1	*	-1	-1	
440	39.1132	Bb4	70	37	*	-1	*	-1	-1	
441	39.1319	G4	67	42	*	-1	*	-1	-1	
442	39.7235	Eb3	51	26	*	-1	*	-1	-1	
443	39.7315	G3	55	31	*	-1	*	-1	-1	
444	39.7436	Bb4	70	43	*	-1	*	-1	-1	
445	39.7436	Bb3	58	36	*	-1	*	-1	-1	
446	39.7502	Eb4	63	37	*	-1	*	-1	-1	
447	39.7996	G4	67	36	*	-1	*	-1	-1	
448	40.4086	G#2	44	41	*	-1	*	-1	-1	
449	40.4513	C6	84	44	*	-1	*	-1	-1	
450	40.6049	Eb6	87	56	*	-1	*	-1	-1	
451	40.6864	C6	84	58	*	-1	*	-1	-1	
452	40.7719	G#5	80	59	*	-1	*	-1	-1	
453	40.8774	Eb3	51	41	*	-1	*	-1	-1	
454	40.8934	G#5	80	65	*	-1	*	-1	-1	
455	40.8974	C4	60	39	*	-1	*	-1	-1	
456	40.9081	G#3	56	36	*	-1	*	-1	-1	
457	40.9628	C6	84	63	*	-1	*	-1	-1	
458	41.0416	G#5	80	71	*	-1	*	-1	-1	
459	41.1338	Eb5	75	61	*	-1	*	-1	-1	
460	41.2646	Eb5	75	60	*	-1	*	-1	-1	
461	41.3394	G#5	80	65	*	-1	*	-1	-1	
462	41.4169	Eb5	75	63	*	-1	*	-1	-1	
463	41.5317	C5	72	50	*	-1	*	-1	-1	
464	41.6212	C5	72	51	*	-1	*	-1	-1	
465	41.7134	Eb5	75	56	*	-1	*	-1	-1	
466	41.7815	C5	72	69	*	-1	*	-1	-1	
467	41.8656	G#4	68	57	*	-1	*	-1	-1	
468	41.9684	G#4	68	56	*	-1	*	-1	-1	
469	42.0566	C5	72	59	*	-1	*	-1	-1	
470	42.1461	G#4	68	53	*	-1	*	-1	-1	
471	42.2235	Eb4	63	51	*	-1	*	-1	-1	
472	42.3263	Bb4	70	60	*	-1	*	-1	-1	
473	42.3357	G4	67	32	*	-1	*	-1	-1	
474	42.3397	Eb3	51	49	*	-1	*	-1	-1	
475	42.3744	C#4	61	3	*	-1	*	-1	-1	
476	42.7657	G#2	44	52	*	-1	*	-1	-1	
477	42.7857	C6	84	61	*	-1	*	-1	-1	
478	42.8766	Eb6	87	62	*	-1	*	-1	-1	
479	42.9473	C6	84	62	*	-1	*	-1	-1	
480	43.0395	G#5	80	63	*	-1	*	-1	-1	
481	43.1437	Eb3	51	41	*	-1	*	-1	-1	
